platform,dataset_variant,simulator,family,metric,value,evidence_state
Visium,Spapros,scCube-rfb,E2_SVG_moran,moran_profile_cosine,0.9596712389018591,computed
Visium,Spapros,scCube-rfb,E2_clustering,cluster_ARI_real_vs_label,0.3839125904691922,computed
Visium,Spapros,scCube-rfb,E2_clustering,cluster_NMI_real_vs_label,0.49063646308127756,computed
Visium,Spapros,scCube-rfb,E2_clustering,cluster_ARI_real_vs_sim,0.0009769246107510317,computed
Visium,Spapros,scCube-rfb,E2_ct_proportion,ct_proportion_JSD,0.481142301455207,computed
Visium,Spapros,scCube-rfb,E2_ct_proportion,ct_proportion_RMSE,0.24242790248773669,computed
Visium,Spapros,scCube-rfb,BEASTsim_similarity_DSC,Shape_mean_dice_score,1.0,computed
Visium,Spapros,scCube-rfb,BEASTsim_similarity_DSC,SVG_mean_dice_score,0.9128027475905252,computed
Visium,Spapros,scCube-rfb,BEASTsim_similarity_DSC,CT_mean_dice_score,0.6273223108283323,computed
Visium,Spapros,scCube-rfb,BEASTsim_biological_signal_DE,DE_lfc_correlation,0.3812262952233045,computed
Visium,Spapros,scCube-rfb,BEASTsim_biological_signal_DE,DE_top_marker_overlap,0.35000000000000003,computed
Visium,Spapros,scCube-rfb,biological_plausibility,Balanced Realism,0.6602324112311595,computed
Visium,Spapros,scCube-rfb,biological_plausibility,Spatial Tissue Fidelity,0.6982095415054915,computed
Visium,Spapros,scCube-rfb,biological_plausibility,Novelty-Gated Plausibility,0.6602324112311595,computed
Visium,Spapros,scCube-rfb,biological_plausibility,Conservative Minimum Plausibility,0.3939596717322119,computed
Visium,Spapros,scCube-rfb,biological_plausibility,coverage_Q,1.0,computed
Visium,Spapros,scCube-rfb,biological_plausibility,novelty_gate,1.0,computed
Visium,Spapros,scCube-rfb,biological_plausibility,copy_similarity,0.3418635379490567,computed
Visium,Spapros,scCube-rfb,E3_scalability,compute_seconds,9.88,computed
Visium,Spapros,scCube-rfb,E3_scalability,peak_memory_gb,1.12,computed
Xenium,Xenium,scDesign3-rb,E1_data_properties,library_size,0.08297887890082584,computed
Xenium,Xenium,scDesign3-rb,E1_data_properties,effective_library_size,0.30018270847036466,computed
Xenium,Xenium,scDesign3-rb,E1_data_properties,fraction_zero_gene,0.013192612137203167,computed
Xenium,Xenium,scDesign3-rb,E1_data_properties,fraction_zero_spot,0.11319155156033034,computed
Xenium,Xenium,scDesign3-rb,E1_data_properties,mean_expression,0.0158311345646438,computed
Xenium,Xenium,scDesign3-rb,E1_data_properties,variance_expression,0.018469656992084433,computed
Xenium,Xenium,scDesign3-rb,E1_data_properties,scaled_variance,0.05013192612137203,computed
Xenium,Xenium,scDesign3-rb,E1_data_properties,pearson_cell_correlation,0.17686721344268863,computed
Xenium,Xenium,scDesign3-rb,E1_data_properties,spearman_cell_correlation,0.15940628125625128,computed
Xenium,Xenium,scDesign3-rb,E2_SVG_moran,SVG_precision,0.7017543859649122,computed
Xenium,Xenium,scDesign3-rb,E2_SVG_moran,SVG_recall,0.7017543859649122,computed
Xenium,Xenium,scDesign3-rb,E2_SVG_moran,SVG_jaccard,0.5405405405332359,computed
Xenium,Xenium,scDesign3-rb,E2_SVG_moran,moran_global_real,0.1305222866844679,computed
Xenium,Xenium,scDesign3-rb,E2_SVG_moran,moran_global_sim,0.04201950286284716,computed
Xenium,Xenium,scDesign3-rb,E2_SVG_moran,moran_profile_cosine,0.885933688651797,computed
Xenium,Xenium,scDesign3-rb,E2_clustering,cluster_ARI_real_vs_label,0.08409893313980148,computed
Xenium,Xenium,scDesign3-rb,E2_clustering,cluster_NMI_real_vs_label,0.3702778087998803,computed
Xenium,Xenium,scDesign3-rb,E2_clustering,cluster_ARI_real_vs_sim,0.04482757759647533,computed
Xenium,Xenium,scDesign3-rb,E2_ct_proportion,ct_proportion_JSD,0.0,computed
Xenium,Xenium,scDesign3-rb,E2_ct_proportion,ct_proportion_RMSE,0.0,computed
Xenium,Xenium,scDesign3-rb,BEASTsim_similarity_DSC,Shape_mean_dice_score,1.0,computed
Xenium,Xenium,scDesign3-rb,BEASTsim_similarity_DSC,SVG_mean_dice_score,0.6076376864770034,computed
Xenium,Xenium,scDesign3-rb,BEASTsim_similarity_DSC,CT_mean_dice_score,1.0,computed
Xenium,Xenium,scDesign3-rb,BEASTsim_biological_signal_DE,DE_lfc_correlation,0.6931168364973351,computed
Xenium,Xenium,scDesign3-rb,BEASTsim_biological_signal_DE,DE_top_marker_overlap,0.4729032258064516,computed
Xenium,Xenium,scDesign3-rb,biological_plausibility,Balanced Realism,0.9403064891650559,computed
Xenium,Xenium,scDesign3-rb,biological_plausibility,Spatial Tissue Fidelity,0.9312813424363043,computed
Xenium,Xenium,scDesign3-rb,biological_plausibility,Novelty-Gated Plausibility,0.0005153429667561887,computed
Xenium,Xenium,scDesign3-rb,biological_plausibility,Conservative Minimum Plausibility,0.7938440373083546,computed
Xenium,Xenium,scDesign3-rb,biological_plausibility,coverage_Q,1.0,computed
Xenium,Xenium,scDesign3-rb,biological_plausibility,novelty_gate,0.0005480585029395968,computed
Xenium,Xenium,scDesign3-rb,biological_plausibility,copy_similarity,0.999972597074853,computed
Xenium,Xenium,scDesign3-rb,E3_scalability,compute_seconds,38.67,computed
Xenium,Xenium,scDesign3-rb,E3_scalability,peak_memory_gb,1.78,computed
Xenium,Xenium,SRTsim-rb-tissue,E1_data_properties,library_size,0.0031279690126434223,computed
Xenium,Xenium,SRTsim-rb-tissue,E1_data_properties,effective_library_size,0.14790616092962067,computed
Xenium,Xenium,SRTsim-rb-tissue,E1_data_properties,fraction_zero_gene,0.013262599469496022,computed
Xenium,Xenium,SRTsim-rb-tissue,E1_data_properties,fraction_zero_spot,0.004194986479573226,computed
Xenium,Xenium,SRTsim-rb-tissue,E1_data_properties,mean_expression,0.013262599469496022,computed
Xenium,Xenium,SRTsim-rb-tissue,E1_data_properties,variance_expression,0.029177718832891247,computed
Xenium,Xenium,SRTsim-rb-tissue,E1_data_properties,scaled_variance,0.01856763925729443,computed
Xenium,Xenium,SRTsim-rb-tissue,E1_data_properties,pearson_cell_correlation,0.025356511302260465,computed
Xenium,Xenium,SRTsim-rb-tissue,E1_data_properties,spearman_cell_correlation,0.01353014602920588,computed
Xenium,Xenium,SRTsim-rb-tissue,E2_SVG_moran,SVG_precision,0.9824561403508771,computed
Xenium,Xenium,SRTsim-rb-tissue,E2_SVG_moran,SVG_recall,0.9824561403508771,computed
Xenium,Xenium,SRTsim-rb-tissue,E2_SVG_moran,SVG_jaccard,0.9655172413626636,computed
Xenium,Xenium,SRTsim-rb-tissue,E2_SVG_moran,moran_global_real,0.13079559786297412,computed
Xenium,Xenium,SRTsim-rb-tissue,E2_SVG_moran,moran_global_sim,0.12823261752743395,computed
Xenium,Xenium,SRTsim-rb-tissue,E2_SVG_moran,moran_profile_cosine,0.9969902347688975,computed
Xenium,Xenium,SRTsim-rb-tissue,E2_clustering,cluster_ARI_real_vs_label,0.07950616719343988,computed
Xenium,Xenium,SRTsim-rb-tissue,E2_clustering,cluster_NMI_real_vs_label,0.36570730946057034,computed
Xenium,Xenium,SRTsim-rb-tissue,E2_clustering,cluster_ARI_real_vs_sim,0.6502865674781859,computed
Xenium,Xenium,SRTsim-rb-tissue,E2_ct_proportion,ct_proportion_JSD,0.0,computed
Xenium,Xenium,SRTsim-rb-tissue,E2_ct_proportion,ct_proportion_RMSE,0.0,computed
Xenium,Xenium,SRTsim-rb-tissue,BEASTsim_similarity_DSC,Shape_mean_dice_score,1.0,computed
Xenium,Xenium,SRTsim-rb-tissue,BEASTsim_similarity_DSC,SVG_mean_dice_score,0.9967015458194576,computed
Xenium,Xenium,SRTsim-rb-tissue,BEASTsim_similarity_DSC,CT_mean_dice_score,1.0,computed
Xenium,Xenium,SRTsim-rb-tissue,BEASTsim_biological_signal_DE,DE_lfc_correlation,0.9990657772737896,computed
Xenium,Xenium,SRTsim-rb-tissue,BEASTsim_biological_signal_DE,DE_top_marker_overlap,0.9851612903225807,computed
Xenium,Xenium,SRTsim-rb-tissue,biological_plausibility,Balanced Realism,0.9937538639660785,computed
Xenium,Xenium,SRTsim-rb-tissue,biological_plausibility,Spatial Tissue Fidelity,0.9965743925201486,computed
Xenium,Xenium,SRTsim-rb-tissue,biological_plausibility,Novelty-Gated Plausibility,0.00022034432732695363,computed
Xenium,Xenium,SRTsim-rb-tissue,biological_plausibility,Conservative Minimum Plausibility,0.9852922783038683,computed
Xenium,Xenium,SRTsim-rb-tissue,biological_plausibility,coverage_Q,1.0,computed
Xenium,Xenium,SRTsim-rb-tissue,biological_plausibility,novelty_gate,0.00022172927856356495,computed
Xenium,Xenium,SRTsim-rb-tissue,biological_plausibility,copy_similarity,0.9999889135360718,computed
Xenium,Xenium,SRTsim-rb-tissue,E3_scalability,compute_seconds,37.19,computed
Xenium,Xenium,SRTsim-rb-tissue,E3_scalability,peak_memory_gb,1.65,computed
Visium,Spapros,SRTsim-rf-domain,E1_data_properties,library_size,0.04210964308966571,computed
Visium,Spapros,SRTsim-rf-domain,E1_data_properties,effective_library_size,0.11482418825049809,computed
Visium,Spapros,SRTsim-rf-domain,E1_data_properties,fraction_zero_gene,0.014066496163682864,computed
Visium,Spapros,SRTsim-rf-domain,E1_data_properties,fraction_zero_spot,0.06680601720179556,computed
Visium,Spapros,SRTsim-rf-domain,E1_data_properties,mean_expression,0.020460358056265986,computed
Visium,Spapros,SRTsim-rf-domain,E1_data_properties,variance_expression,0.01918158567774936,computed
Visium,Spapros,SRTsim-rf-domain,E1_data_properties,scaled_variance,0.06265984654731457,computed
Visium,Spapros,SRTsim-rf-domain,E1_data_properties,pearson_cell_correlation,0.06405500940770426,computed
Visium,Spapros,SRTsim-rf-domain,E1_data_properties,spearman_cell_correlation,0.05448871693514201,computed
Visium,Spapros,SRTsim-rf-domain,E2_SVG_moran,SVG_precision,0.6666666666666666,computed
Visium,Spapros,SRTsim-rf-domain,E2_SVG_moran,SVG_recall,0.6666666666666666,computed
Visium,Spapros,SRTsim-rf-domain,E2_SVG_moran,SVG_jaccard,0.4999999999967949,computed
Visium,Spapros,SRTsim-rf-domain,E2_SVG_moran,moran_global_real,0.4877354783448132,computed
Visium,Spapros,SRTsim-rf-domain,E2_SVG_moran,moran_global_sim,0.7348329821326467,computed
Visium,Spapros,SRTsim-rf-domain,E2_SVG_moran,moran_profile_cosine,0.9766548464838096,computed
Visium,Spapros,SRTsim-rf-domain,E2_clustering,cluster_ARI_real_vs_label,0.3677868549993091,computed
Visium,Spapros,SRTsim-rf-domain,E2_clustering,cluster_NMI_real_vs_label,0.4702092230982895,computed
Visium,Spapros,SRTsim-rf-domain,E2_clustering,cluster_ARI_real_vs_sim,0.00292110285640201,computed
Visium,Spapros,SRTsim-rf-domain,E2_ct_proportion,ct_proportion_JSD,0.2699419583479027,computed
Visium,Spapros,SRTsim-rf-domain,E2_ct_proportion,ct_proportion_RMSE,0.11662308865254371,computed
Visium,Spapros,SRTsim-rf-domain,BEASTsim_similarity_DSC,Shape_mean_dice_score,0.9944817503815936,computed
Visium,Spapros,SRTsim-rf-domain,BEASTsim_similarity_DSC,SVG_mean_dice_score,0.9140742549040896,computed
Visium,Spapros,SRTsim-rf-domain,BEASTsim_similarity_DSC,CT_mean_dice_score,0.7743338261040625,computed
Visium,Spapros,SRTsim-rf-domain,BEASTsim_biological_signal_DE,DE_lfc_correlation,0.7868224333086613,computed
Visium,Spapros,SRTsim-rf-domain,BEASTsim_biological_signal_DE,DE_top_marker_overlap,0.6666666666666666,computed
Visium,Spapros,SRTsim-rf-domain,biological_plausibility,Balanced Realism,0.8733338732095026,computed
Visium,Spapros,SRTsim-rf-domain,biological_plausibility,Spatial Tissue Fidelity,0.8390966711949505,computed
Visium,Spapros,SRTsim-rf-domain,biological_plausibility,Novelty-Gated Plausibility,0.00014186609761246129,computed
Visium,Spapros,SRTsim-rf-domain,biological_plausibility,Conservative Minimum Plausibility,0.7461420310806045,computed
Visium,Spapros,SRTsim-rf-domain,biological_plausibility,coverage_Q,1.0,computed
Visium,Spapros,SRTsim-rf-domain,biological_plausibility,novelty_gate,0.00016244199608461685,computed
Visium,Spapros,SRTsim-rf-domain,biological_plausibility,copy_similarity,0.9999918779001957,computed
Visium,Spapros,SRTsim-rf-domain,E3_scalability,compute_seconds,10.73,computed
Visium,Spapros,SRTsim-rf-domain,E3_scalability,peak_memory_gb,1.15,computed
Visium,SpatialDE,scCube-rfb,E1_data_properties,library_size,0.3862708719851577,computed
Visium,SpatialDE,scCube-rfb,E1_data_properties,effective_library_size,0.5376623376623376,computed
Visium,SpatialDE,scCube-rfb,E1_data_properties,fraction_zero_gene,0.154625,computed
Visium,SpatialDE,scCube-rfb,E1_data_properties,fraction_zero_spot,0.33172541743970313,computed
Visium,SpatialDE,scCube-rfb,E1_data_properties,mean_expression,0.29875,computed
Visium,SpatialDE,scCube-rfb,E1_data_properties,variance_expression,0.360625,computed
Visium,SpatialDE,scCube-rfb,E1_data_properties,scaled_variance,0.4915,computed
Visium,SpatialDE,scCube-rfb,E1_data_properties,pearson_cell_correlation,0.842426446180821,computed
Visium,SpatialDE,scCube-rfb,E1_data_properties,spearman_cell_correlation,0.23910896612137467,computed
Visium,SpatialDE,scCube-rfb,E2_SVG_moran,SVG_precision,0.655,computed
Visium,SpatialDE,scCube-rfb,E2_SVG_moran,SVG_recall,0.655,computed
Visium,SpatialDE,scCube-rfb,E2_SVG_moran,SVG_jaccard,0.4869888475833414,computed
Visium,SpatialDE,scCube-rfb,E2_SVG_moran,moran_global_real,0.21646171406905915,computed
Visium,SpatialDE,scCube-rfb,E2_SVG_moran,moran_global_sim,0.1495226084248403,computed
Visium,SpatialDE,scCube-rfb,E2_SVG_moran,moran_profile_cosine,0.9284654109694982,computed
Visium,SpatialDE,scCube-rfb,E2_clustering,cluster_ARI_real_vs_label,0.3783451991455228,computed
Visium,SpatialDE,scCube-rfb,E2_clustering,cluster_NMI_real_vs_label,0.5618666796885315,computed
Visium,SpatialDE,scCube-rfb,E2_clustering,cluster_ARI_real_vs_sim,-8.793951830595232e-05,computed
Visium,SpatialDE,scCube-rfb,E2_ct_proportion,ct_proportion_JSD,0.21972493943511096,computed
Visium,SpatialDE,scCube-rfb,E2_ct_proportion,ct_proportion_RMSE,0.031149388758997105,computed
Visium,SpatialDE,scCube-rfb,BEASTsim_similarity_DSC,Shape_mean_dice_score,1.0,computed
Visium,SpatialDE,scCube-rfb,BEASTsim_similarity_DSC,SVG_mean_dice_score,0.8741302391161638,computed
Visium,SpatialDE,scCube-rfb,BEASTsim_similarity_DSC,CT_mean_dice_score,0.7652738105455723,computed
Visium,SpatialDE,scCube-rfb,BEASTsim_biological_signal_DE,DE_lfc_correlation,0.5766707489827375,computed
Visium,SpatialDE,scCube-rfb,BEASTsim_biological_signal_DE,DE_top_marker_overlap,0.322,computed
Visium,SpatialDE,scCube-rfb,biological_plausibility,Balanced Realism,0.8405169240106912,computed
Visium,SpatialDE,scCube-rfb,biological_plausibility,Spatial Tissue Fidelity,0.9128110239128325,computed
Visium,SpatialDE,scCube-rfb,biological_plausibility,Novelty-Gated Plausibility,0.8405169240106912,computed
Visium,SpatialDE,scCube-rfb,biological_plausibility,Conservative Minimum Plausibility,0.6236346243042672,computed
Visium,SpatialDE,scCube-rfb,biological_plausibility,coverage_Q,1.0,computed
Visium,SpatialDE,scCube-rfb,biological_plausibility,novelty_gate,1.0,computed
Visium,SpatialDE,scCube-rfb,biological_plausibility,copy_similarity,0.2791861565390327,computed
Visium,SpatialDE,scCube-rfb,E3_scalability,compute_seconds,28.9,computed
Visium,SpatialDE,scCube-rfb,E3_scalability,peak_memory_gb,9.34,computed
MERFISH,Spapros,SRTsim-rf-domain,E1_data_properties,library_size,0.05922998844943029,computed
MERFISH,Spapros,SRTsim-rf-domain,E1_data_properties,effective_library_size,0.10359292202168624,computed
MERFISH,Spapros,SRTsim-rf-domain,E1_data_properties,fraction_zero_gene,0.08080808080808081,computed
MERFISH,Spapros,SRTsim-rf-domain,E1_data_properties,fraction_zero_spot,0.01414195846617949,computed
MERFISH,Spapros,SRTsim-rf-domain,E1_data_properties,mean_expression,0.08080808080808081,computed
MERFISH,Spapros,SRTsim-rf-domain,E1_data_properties,variance_expression,0.1111111111111111,computed
MERFISH,Spapros,SRTsim-rf-domain,E1_data_properties,scaled_variance,0.12121212121212122,computed
MERFISH,Spapros,SRTsim-rf-domain,E1_data_properties,pearson_cell_correlation,0.02785894780315762,computed
MERFISH,Spapros,SRTsim-rf-domain,E1_data_properties,spearman_cell_correlation,0.025795357029828825,computed
MERFISH,Spapros,SRTsim-rf-domain,E2_SVG_moran,SVG_precision,0.8,computed
MERFISH,Spapros,SRTsim-rf-domain,E2_SVG_moran,SVG_recall,0.8,computed
MERFISH,Spapros,SRTsim-rf-domain,E2_SVG_moran,SVG_jaccard,0.6666666666296296,computed
MERFISH,Spapros,SRTsim-rf-domain,E2_SVG_moran,moran_global_real,0.1741989597125825,computed
MERFISH,Spapros,SRTsim-rf-domain,E2_SVG_moran,moran_global_sim,0.38941678545943265,computed
MERFISH,Spapros,SRTsim-rf-domain,E2_SVG_moran,moran_profile_cosine,0.9461683776205768,computed
MERFISH,Spapros,SRTsim-rf-domain,E2_clustering,cluster_ARI_real_vs_label,0.5079047942649512,computed
MERFISH,Spapros,SRTsim-rf-domain,E2_clustering,cluster_NMI_real_vs_label,0.6509370512365306,computed
MERFISH,Spapros,SRTsim-rf-domain,E2_clustering,cluster_ARI_real_vs_sim,0.003196780445369346,computed
MERFISH,Spapros,SRTsim-rf-domain,E2_ct_proportion,ct_proportion_JSD,0.1024586523959967,computed
MERFISH,Spapros,SRTsim-rf-domain,E2_ct_proportion,ct_proportion_RMSE,0.018788758686702954,computed
MERFISH,Spapros,SRTsim-rf-domain,BEASTsim_similarity_DSC,Shape_mean_dice_score,0.9488650685809019,computed
MERFISH,Spapros,SRTsim-rf-domain,BEASTsim_similarity_DSC,SVG_mean_dice_score,0.7585857620622874,computed
MERFISH,Spapros,SRTsim-rf-domain,BEASTsim_similarity_DSC,CT_mean_dice_score,0.6871520767375578,computed
MERFISH,Spapros,SRTsim-rf-domain,BEASTsim_biological_signal_DE,DE_lfc_correlation,0.9881286836391059,computed
MERFISH,Spapros,SRTsim-rf-domain,BEASTsim_biological_signal_DE,DE_top_marker_overlap,0.9058823529411765,computed
MERFISH,Spapros,SRTsim-rf-domain,biological_plausibility,Balanced Realism,0.9045504549126228,computed
MERFISH,Spapros,SRTsim-rf-domain,biological_plausibility,Spatial Tissue Fidelity,0.9003970449815557,computed
MERFISH,Spapros,SRTsim-rf-domain,biological_plausibility,Novelty-Gated Plausibility,0.18334015791180228,computed
MERFISH,Spapros,SRTsim-rf-domain,biological_plausibility,Conservative Minimum Plausibility,0.8730841888102885,computed
MERFISH,Spapros,SRTsim-rf-domain,biological_plausibility,coverage_Q,1.0,computed
MERFISH,Spapros,SRTsim-rf-domain,biological_plausibility,novelty_gate,0.20268649130192795,computed
MERFISH,Spapros,SRTsim-rf-domain,biological_plausibility,copy_similarity,0.9898656754349036,computed
MERFISH,Spapros,SRTsim-rf-domain,E3_scalability,compute_seconds,18.07,computed
MERFISH,Spapros,SRTsim-rf-domain,E3_scalability,peak_memory_gb,1.33,computed
MERFISH,Spapros,SRTsim-rb-domain,E1_data_properties,library_size,0.012573728008560532,computed
MERFISH,Spapros,SRTsim-rb-domain,E1_data_properties,effective_library_size,0.04638435914749464,computed
MERFISH,Spapros,SRTsim-rb-domain,E1_data_properties,fraction_zero_gene,0.030303030303030304,computed
MERFISH,Spapros,SRTsim-rb-domain,E1_data_properties,fraction_zero_spot,0.009299868244490158,computed
MERFISH,Spapros,SRTsim-rb-domain,E1_data_properties,mean_expression,0.030303030303030304,computed
MERFISH,Spapros,SRTsim-rb-domain,E1_data_properties,variance_expression,0.06060606060606061,computed
MERFISH,Spapros,SRTsim-rb-domain,E1_data_properties,scaled_variance,0.050505050505050504,computed
MERFISH,Spapros,SRTsim-rb-domain,E1_data_properties,pearson_cell_correlation,0.0051838225784610475,computed
MERFISH,Spapros,SRTsim-rb-domain,E1_data_properties,spearman_cell_correlation,0.004476475401046898,computed
MERFISH,Spapros,SRTsim-rb-domain,E2_SVG_moran,SVG_precision,0.9333333333333333,computed
MERFISH,Spapros,SRTsim-rb-domain,E2_SVG_moran,SVG_recall,0.9333333333333333,computed
MERFISH,Spapros,SRTsim-rb-domain,E2_SVG_moran,SVG_jaccard,0.8749999999453125,computed
MERFISH,Spapros,SRTsim-rb-domain,E2_SVG_moran,moran_global_real,0.1741989597125825,computed
MERFISH,Spapros,SRTsim-rb-domain,E2_SVG_moran,moran_global_sim,0.16679692695682463,computed
MERFISH,Spapros,SRTsim-rb-domain,E2_SVG_moran,moran_profile_cosine,0.9804519786209624,computed
MERFISH,Spapros,SRTsim-rb-domain,E2_clustering,cluster_ARI_real_vs_label,0.5079047942649512,computed
MERFISH,Spapros,SRTsim-rb-domain,E2_clustering,cluster_NMI_real_vs_label,0.6509370512365306,computed
MERFISH,Spapros,SRTsim-rb-domain,E2_clustering,cluster_ARI_real_vs_sim,0.6029888367019189,computed
MERFISH,Spapros,SRTsim-rb-domain,E2_ct_proportion,ct_proportion_JSD,0.00017980753744784362,computed
MERFISH,Spapros,SRTsim-rb-domain,E2_ct_proportion,ct_proportion_RMSE,3.6030127403008545e-05,computed
MERFISH,Spapros,SRTsim-rb-domain,BEASTsim_similarity_DSC,Shape_mean_dice_score,0.9999965891769073,computed
MERFISH,Spapros,SRTsim-rb-domain,BEASTsim_similarity_DSC,SVG_mean_dice_score,0.9796481821326597,computed
MERFISH,Spapros,SRTsim-rb-domain,BEASTsim_similarity_DSC,CT_mean_dice_score,0.9999871464973632,computed
MERFISH,Spapros,SRTsim-rb-domain,BEASTsim_biological_signal_DE,DE_lfc_correlation,0.995407302636082,computed
MERFISH,Spapros,SRTsim-rb-domain,BEASTsim_biological_signal_DE,DE_top_marker_overlap,0.9249999999999998,computed
MERFISH,Spapros,SRTsim-rb-domain,biological_plausibility,Balanced Realism,0.9807746337587702,computed
MERFISH,Spapros,SRTsim-rb-domain,biological_plausibility,Spatial Tissue Fidelity,0.9855149991134168,computed
MERFISH,Spapros,SRTsim-rb-domain,biological_plausibility,Novelty-Gated Plausibility,0.007799657170911738,computed
MERFISH,Spapros,SRTsim-rb-domain,biological_plausibility,Conservative Minimum Plausibility,0.9568926559771479,computed
MERFISH,Spapros,SRTsim-rb-domain,biological_plausibility,coverage_Q,1.0,computed
MERFISH,Spapros,SRTsim-rb-domain,biological_plausibility,novelty_gate,0.007952547815210043,computed
MERFISH,Spapros,SRTsim-rb-domain,biological_plausibility,copy_similarity,0.9996023726092395,computed
MERFISH,Spapros,SRTsim-rb-domain,E3_scalability,compute_seconds,16.21,computed
MERFISH,Spapros,SRTsim-rb-domain,E3_scalability,peak_memory_gb,1.34,computed
MERFISH,Spapros,scCube-rfb,E1_data_properties,library_size,0.3785904524171597,computed
MERFISH,Spapros,scCube-rfb,E1_data_properties,effective_library_size,0.5075304542202476,computed
MERFISH,Spapros,scCube-rfb,E1_data_properties,fraction_zero_gene,0.07,computed
MERFISH,Spapros,scCube-rfb,E1_data_properties,fraction_zero_spot,0.020252085513082486,computed
MERFISH,Spapros,scCube-rfb,E1_data_properties,mean_expression,0.48,computed
MERFISH,Spapros,scCube-rfb,E1_data_properties,variance_expression,0.47,computed
MERFISH,Spapros,scCube-rfb,E1_data_properties,scaled_variance,0.18,computed
MERFISH,Spapros,scCube-rfb,E1_data_properties,pearson_cell_correlation,0.23699339867973596,computed
MERFISH,Spapros,scCube-rfb,E1_data_properties,spearman_cell_correlation,0.019385797159431895,computed
MERFISH,Spapros,scCube-rfb,E2_SVG_moran,SVG_precision,0.7333333333333333,computed
MERFISH,Spapros,scCube-rfb,E2_SVG_moran,SVG_recall,0.7333333333333333,computed
MERFISH,Spapros,scCube-rfb,E2_SVG_moran,SVG_jaccard,0.5789473683905817,computed
MERFISH,Spapros,scCube-rfb,E2_SVG_moran,moran_global_real,0.1732796308069121,computed
MERFISH,Spapros,scCube-rfb,E2_SVG_moran,moran_global_sim,0.20649365649801824,computed
MERFISH,Spapros,scCube-rfb,E2_SVG_moran,moran_profile_cosine,0.9273530791761366,computed
MERFISH,Spapros,scCube-rfb,E2_clustering,cluster_ARI_real_vs_label,0.5165174153672787,computed
MERFISH,Spapros,scCube-rfb,E2_clustering,cluster_NMI_real_vs_label,0.6565442108273134,computed
MERFISH,Spapros,scCube-rfb,E2_clustering,cluster_ARI_real_vs_sim,0.00018171671642438922,computed
MERFISH,Spapros,scCube-rfb,E2_ct_proportion,ct_proportion_JSD,0.00017962650008959523,computed
MERFISH,Spapros,scCube-rfb,E2_ct_proportion,ct_proportion_RMSE,3.6017690355231075e-05,computed
MERFISH,Spapros,scCube-rfb,BEASTsim_similarity_DSC,Shape_mean_dice_score,0.9999988715458431,computed
MERFISH,Spapros,scCube-rfb,BEASTsim_similarity_DSC,SVG_mean_dice_score,0.9096302527781104,computed
MERFISH,Spapros,scCube-rfb,BEASTsim_similarity_DSC,CT_mean_dice_score,0.9999957264815796,computed
MERFISH,Spapros,scCube-rfb,BEASTsim_biological_signal_DE,DE_lfc_correlation,0.7813700212876403,computed
MERFISH,Spapros,scCube-rfb,BEASTsim_biological_signal_DE,DE_top_marker_overlap,0.8132352941176471,computed
MERFISH,Spapros,scCube-rfb,biological_plausibility,Balanced Realism,0.8701311138302827,computed
MERFISH,Spapros,scCube-rfb,biological_plausibility,Spatial Tissue Fidelity,0.9433906894751402,computed
MERFISH,Spapros,scCube-rfb,biological_plausibility,Novelty-Gated Plausibility,0.8701311138302827,computed
MERFISH,Spapros,scCube-rfb,biological_plausibility,Conservative Minimum Plausibility,0.6503523868957101,computed
MERFISH,Spapros,scCube-rfb,biological_plausibility,coverage_Q,1.0,computed
MERFISH,Spapros,scCube-rfb,biological_plausibility,novelty_gate,1.0,computed
MERFISH,Spapros,scCube-rfb,biological_plausibility,copy_similarity,0.7804525548574578,computed
MERFISH,Spapros,scCube-rfb,E3_scalability,compute_seconds,19.12,computed
MERFISH,Spapros,scCube-rfb,E3_scalability,peak_memory_gb,1.33,computed
Visium,SpatialDE,SRTsim-rb-tissue,E1_data_properties,library_size,0.01855287569573284,computed
Visium,SpatialDE,SRTsim-rb-tissue,E1_data_properties,effective_library_size,0.22040816326530613,computed
Visium,SpatialDE,SRTsim-rb-tissue,E1_data_properties,fraction_zero_gene,0.002625,computed
Visium,SpatialDE,SRTsim-rb-tissue,E1_data_properties,fraction_zero_spot,0.010018552875695733,computed
Visium,SpatialDE,SRTsim-rb-tissue,E1_data_properties,mean_expression,0.003375,computed
Visium,SpatialDE,SRTsim-rb-tissue,E1_data_properties,variance_expression,0.00625,computed
Visium,SpatialDE,SRTsim-rb-tissue,E1_data_properties,scaled_variance,0.023,computed
Visium,SpatialDE,SRTsim-rb-tissue,E1_data_properties,pearson_cell_correlation,0.11043354778639547,computed
Visium,SpatialDE,SRTsim-rb-tissue,E1_data_properties,spearman_cell_correlation,0.006406320373867236,computed
Visium,SpatialDE,SRTsim-rb-tissue,E2_SVG_moran,SVG_precision,0.9733333333333334,computed
Visium,SpatialDE,SRTsim-rb-tissue,E2_SVG_moran,SVG_recall,0.9733333333333334,computed
Visium,SpatialDE,SRTsim-rb-tissue,E2_SVG_moran,SVG_jaccard,0.9480519480511785,computed
Visium,SpatialDE,SRTsim-rb-tissue,E2_SVG_moran,moran_global_real,0.21387554388725347,computed
Visium,SpatialDE,SRTsim-rb-tissue,E2_SVG_moran,moran_global_sim,0.20666478171122388,computed
