platform,simulator,dataset_variant,perturbation,replicate,summary,score,delta,expected_damaged_layer,evidence_state
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_low,3,Spatial Tissue Fidelity,0.9680011191416072,0.0005474737975317279,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_low,3,Novelty-Gated Plausibility,0.0003858000416066601,-2.33122251071135e-05,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_low,4,Balanced Realism,0.9262479342415904,-0.043668518396210776,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_low,4,Spatial Tissue Fidelity,0.9680011191416072,0.0005474737975317279,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_low,4,Novelty-Gated Plausibility,0.0003858000416066601,-2.33122251071135e-05,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_medium,0,Balanced Realism,0.9130818672089667,-0.05683458542883446,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_medium,0,Spatial Tissue Fidelity,0.9570837611403297,-0.01036988420374585,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_medium,0,Novelty-Gated Plausibility,0.0003774006502093589,-3.171161650441471e-05,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_medium,1,Balanced Realism,0.9130818672089667,-0.05683458542883446,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_medium,1,Spatial Tissue Fidelity,0.9570837611403297,-0.01036988420374585,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_medium,1,Novelty-Gated Plausibility,0.0003774006502093589,-3.171161650441471e-05,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_medium,2,Balanced Realism,0.9130818672089667,-0.05683458542883446,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_medium,2,Spatial Tissue Fidelity,0.9570837611403297,-0.01036988420374585,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_medium,2,Novelty-Gated Plausibility,0.0003774006502093589,-3.171161650441471e-05,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_medium,3,Balanced Realism,0.9130818672089667,-0.05683458542883446,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_medium,3,Spatial Tissue Fidelity,0.9570837611403297,-0.01036988420374585,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_medium,3,Novelty-Gated Plausibility,0.0003774006502093589,-3.171161650441471e-05,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_medium,4,Balanced Realism,0.9130818672089667,-0.05683458542883446,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_medium,4,Spatial Tissue Fidelity,0.9570837611403297,-0.01036988420374585,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_medium,4,Novelty-Gated Plausibility,0.0003774006502093589,-3.171161650441471e-05,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_high,0,Balanced Realism,0.9117116885148043,-0.0582047641229968,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_high,0,Spatial Tissue Fidelity,0.957573158229657,-0.009880487114418468,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_high,0,Novelty-Gated Plausibility,0.00037669235150095175,-3.241991521282187e-05,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_high,1,Balanced Realism,0.9117116885148043,-0.0582047641229968,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_high,1,Spatial Tissue Fidelity,0.957573158229657,-0.009880487114418468,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_high,1,Novelty-Gated Plausibility,0.00037669235150095175,-3.241991521282187e-05,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_high,2,Balanced Realism,0.9117116885148043,-0.0582047641229968,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_high,2,Spatial Tissue Fidelity,0.957573158229657,-0.009880487114418468,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_high,2,Novelty-Gated Plausibility,0.00037669235150095175,-3.241991521282187e-05,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_high,3,Balanced Realism,0.9117116885148043,-0.0582047641229968,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_high,3,Spatial Tissue Fidelity,0.957573158229657,-0.009880487114418468,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_high,3,Novelty-Gated Plausibility,0.00037669235150095175,-3.241991521282187e-05,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_high,4,Balanced Realism,0.9117116885148043,-0.0582047641229968,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_high,4,Spatial Tissue Fidelity,0.957573158229657,-0.009880487114418468,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,spatial_smoothing_high,4,Novelty-Gated Plausibility,0.00037669235150095175,-3.241991521282187e-05,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference,0,Balanced Realism,0.9961313589415427,0.02621490630374157,similarity,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference,0,Spatial Tissue Fidelity,0.9949483762869334,0.027494730942857926,similarity,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference,0,Novelty-Gated Plausibility,1.9021961088266408e-14,-0.0004091122666947517,similarity,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference,1,Balanced Realism,0.9961313589415427,0.02621490630374157,similarity,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference,1,Spatial Tissue Fidelity,0.9949483762869334,0.027494730942857926,similarity,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference,1,Novelty-Gated Plausibility,1.9021961088266408e-14,-0.0004091122666947517,similarity,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference,2,Balanced Realism,0.9961313589415427,0.02621490630374157,similarity,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference,2,Spatial Tissue Fidelity,0.9949483762869334,0.027494730942857926,similarity,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference,2,Novelty-Gated Plausibility,1.9021961088266408e-14,-0.0004091122666947517,similarity,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference,3,Balanced Realism,0.9961313589415427,0.02621490630374157,similarity,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference,3,Spatial Tissue Fidelity,0.9949483762869334,0.027494730942857926,similarity,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference,3,Novelty-Gated Plausibility,1.9021961088266408e-14,-0.0004091122666947517,similarity,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference,4,Balanced Realism,0.9961313589415427,0.02621490630374157,similarity,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference,4,Spatial Tissue Fidelity,0.9949483762869334,0.027494730942857926,similarity,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference,4,Novelty-Gated Plausibility,1.9021961088266408e-14,-0.0004091122666947517,similarity,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_low,0,Balanced Realism,0.9914679702903421,0.02155151765254093,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_low,0,Spatial Tissue Fidelity,0.9906724477662641,0.023218802422188545,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_low,0,Novelty-Gated Plausibility,1.3382428483763284e-06,-0.0004077740238653973,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_low,1,Balanced Realism,0.9938342998957876,0.023917847257986513,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_low,1,Spatial Tissue Fidelity,0.9935216607986268,0.026068015454551285,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_low,1,Novelty-Gated Plausibility,1.7946183920334133e-06,-0.0004073176483217402,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_low,2,Balanced Realism,0.9937647988498026,0.023848346212001492,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_low,2,Spatial Tissue Fidelity,0.9935217571157922,0.02606811177171664,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_low,2,Novelty-Gated Plausibility,1.0170065861368699e-06,-0.00040809526012763674,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_low,3,Balanced Realism,0.991651182918452,0.02173473028065087,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_low,3,Spatial Tissue Fidelity,0.9906726810811651,0.02321903573708961,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_low,3,Novelty-Gated Plausibility,2.8451152596450063e-06,-0.0004062671514541286,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_low,4,Balanced Realism,0.992799175759868,0.02288272312206685,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_low,4,Spatial Tissue Fidelity,0.9920967738381767,0.02464312849410122,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_low,4,Novelty-Gated Plausibility,1.3095273114238333e-06,-0.0004078027394023498,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_medium,0,Balanced Realism,0.9882322766128585,0.018315823975057377,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_medium,0,Spatial Tissue Fidelity,0.987812012165393,0.02035836682131753,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_medium,0,Novelty-Gated Plausibility,5.329948022145451e-06,-0.00040378231869162815,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_medium,1,Balanced Realism,0.9885190568301824,0.018602604192381245,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_medium,1,Spatial Tissue Fidelity,0.9878128497748766,0.02035920443080108,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_medium,1,Novelty-Gated Plausibility,7.3254214775465345e-06,-0.0004017868452362271,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_medium,2,Balanced Realism,0.9906200882192796,0.020703635581478474,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_medium,2,Spatial Tissue Fidelity,0.9906622678929277,0.023208622548852142,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_medium,2,Novelty-Gated Plausibility,4.282161322669261e-06,-0.0004048301053911044,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_medium,3,Balanced Realism,0.9895204992860906,0.01960404664828952,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_medium,3,Spatial Tissue Fidelity,0.9892375492745354,0.021783903930459925,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_medium,3,Novelty-Gated Plausibility,1.0813767867923364e-05,-0.00039829849884585026,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_medium,4,Balanced Realism,0.989679047914247,0.01976259527644586,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_medium,4,Spatial Tissue Fidelity,0.9892358187156578,0.02178217337158228,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_medium,4,Novelty-Gated Plausibility,5.099118397844567e-06,-0.00040401314831592903,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_high,0,Balanced Realism,0.9769310081320014,0.00701455549420027,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_high,0,Spatial Tissue Fidelity,0.9777445082874964,0.010290862943420853,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_high,0,Novelty-Gated Plausibility,2.1213719275332856e-05,-0.0003878985474384408,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_high,1,Balanced Realism,0.979425636571372,0.00950918393357092,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_high,1,Spatial Tissue Fidelity,0.9805963791478968,0.01314273380382125,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_high,1,Novelty-Gated Plausibility,3.0781594618404694e-05,-0.0003783306720953689,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_high,2,Balanced Realism,0.9796437655069148,0.009727312869113658,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_high,2,Spatial Tissue Fidelity,0.9805984460934841,0.013144800749408603,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_high,2,Novelty-Gated Plausibility,1.9166805634958013e-05,-0.0003899454610788156,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_high,3,Balanced Realism,0.9770945811751742,0.007178128537373096,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_high,3,Spatial Tissue Fidelity,0.9777494769486405,0.010295831604564931,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_high,3,Novelty-Gated Plausibility,3.90429254186761e-05,-0.00037006934129509754,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_high,4,Balanced Realism,0.9785356343421208,0.008619181704319634,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_high,4,Spatial Tissue Fidelity,0.9791656593196496,0.011712013975574087,,computed
Visium,SRTsim-rb-tissue,Spapros,copy_reference_jitter_high,4,Novelty-Gated Plausibility,1.9706074940434037e-05,-0.0003894061917733396,,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_low,0,Balanced Realism,0.8391523108985477,-0.13076414173925344,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_low,0,Spatial Tissue Fidelity,0.9227759348454514,-0.044677710498624124,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_low,0,Novelty-Gated Plausibility,0.010652125325917744,0.01024301305920397,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_low,1,Balanced Realism,0.8391523108985477,-0.13076414173925344,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_low,1,Spatial Tissue Fidelity,0.9227759348454514,-0.044677710498624124,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_low,1,Novelty-Gated Plausibility,0.010652125325917744,0.01024301305920397,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_low,2,Balanced Realism,0.8391523108985477,-0.13076414173925344,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_low,2,Spatial Tissue Fidelity,0.9227759348454514,-0.044677710498624124,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_low,2,Novelty-Gated Plausibility,0.010652125325917744,0.01024301305920397,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_low,3,Balanced Realism,0.8391523108985477,-0.13076414173925344,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_low,3,Spatial Tissue Fidelity,0.9227759348454514,-0.044677710498624124,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_low,3,Novelty-Gated Plausibility,0.010652125325917744,0.01024301305920397,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_low,4,Balanced Realism,0.8391523108985477,-0.13076414173925344,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_low,4,Spatial Tissue Fidelity,0.9227759348454514,-0.044677710498624124,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_low,4,Novelty-Gated Plausibility,0.010652125325917744,0.01024301305920397,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_medium,0,Balanced Realism,0.7380805574778692,-0.23183589515993197,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_medium,0,Spatial Tissue Fidelity,0.835504213751293,-0.1319494315927825,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_medium,0,Novelty-Gated Plausibility,0.038008921239868126,0.037599808973154354,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_medium,1,Balanced Realism,0.7380805574778692,-0.23183589515993197,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_medium,1,Spatial Tissue Fidelity,0.835504213751293,-0.1319494315927825,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_medium,1,Novelty-Gated Plausibility,0.038008921239868126,0.037599808973154354,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_medium,2,Balanced Realism,0.7380805574778692,-0.23183589515993197,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_medium,2,Spatial Tissue Fidelity,0.835504213751293,-0.1319494315927825,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_medium,2,Novelty-Gated Plausibility,0.038008921239868126,0.037599808973154354,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_medium,3,Balanced Realism,0.7380805574778692,-0.23183589515993197,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_medium,3,Spatial Tissue Fidelity,0.835504213751293,-0.1319494315927825,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_medium,3,Novelty-Gated Plausibility,0.038008921239868126,0.037599808973154354,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_medium,4,Balanced Realism,0.7380805574778692,-0.23183589515993197,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_medium,4,Spatial Tissue Fidelity,0.835504213751293,-0.1319494315927825,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,random_spatial_field_injection_medium,4,Novelty-Gated Plausibility,0.038008921239868126,0.037599808973154354,spatial_gene,computed
Visium,SRTsim-rb-tissue,Spapros,invalid_coordinates_control,0,Balanced Realism,0.5690189548772658,-0.4008974977605353,spatial,computed
Visium,SRTsim-rb-tissue,Spapros,invalid_coordinates_control,0,Spatial Tissue Fidelity,0.43292364833002855,-0.5345299970140469,spatial,computed
Visium,SRTsim-rb-tissue,Spapros,invalid_coordinates_control,0,Novelty-Gated Plausibility,0.00024001307927072886,-0.00016909918744304476,spatial,computed
Visium,SRTsim-rb-tissue,Spapros,invalid_coordinates_control,1,Balanced Realism,0.5690189548772658,-0.4008974977605353,spatial,computed
Visium,SRTsim-rb-tissue,Spapros,invalid_coordinates_control,1,Spatial Tissue Fidelity,0.43292364833002855,-0.5345299970140469,spatial,computed
